genenames,CHASM,DawnRank,EntroRank,Intdriver,MA,MCGfinder,MaxMIF_HumanNet,MaxMIF_Influencegraph,MaxMIF_STRINGv10,Muf_max_HumanNet,Muf_max_STRINGv10,Muf_max_influencegraph,Muf_sum_HumanNet,Muf_sum_STRINGv10,Muf_sum_influencegraph,Music,NMTF,OncodriveClust,OncodriveFM,RME,SIFT,Subdyquency,Unicovex_PPR,Unicovex_influencegraph,activedriver,dendrix_frequency,dendrix_weight,diffusion,dndscv,dotsfinder,drivernet,polyphen-2,ncg_6,cgc,ccgs
MXD4,0,0,7033,0,86820,0,6630,11623,9038,13510,6586,8553,13681,14156,13018,19924,0,0,0,0,4469,0,7265,5621,0,0,0,0,13771,0,0,0,N,N,N
RFPL4B,0,0,0,0,10796,0,10067,10561,11664,11177,12473,13233,11113,10654,10841,1820,0,0,3242,0,9263,0,0,0,0,0,0,0,5228,6536,0,3957,N,N,N
MIR592,0,0,0,0,0,0,13636,11627,13758,0,0,0,0,0,0,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
XKR4,0,0,0,0,22277,0,6100,10560,11044,5960,15742,13008,3035,13133,10667,10965,0,0,7132,0,10557,0,0,0,5083,975,367,0,10657,7490,0,7157,N,N,N
MSANTD3,0,0,0,0,0,0,10692,8008,11097,12724,16003,14094,11865,13394,11517,8784,0,0,0,0,5527,0,0,0,905,0,0,0,3933,7183,0,0,N,N,N
KLF4,0,0,8831,0,49686,0,2026,11631,2414,246,315,6039,12319,3045,9792,5119,0,0,0,0,9149,0,6338,4860,7180,0,0,0,19700,14059,0,0,N,N,Y
NR6A1,0,0,8083,0,32827,0,9232,11619,11143,7940,9699,6546,12786,6565,12110,10318,0,0,3752,0,4740,0,4776,3713,4060,559,195,0,8189,6707,0,4836,N,N,N
COQ4,0,0,5709,0,26803,0,3885,11647,9326,1194,10123,11241,11525,12101,10516,11755,0,0,0,0,7340,0,0,0,0,0,0,0,15530,12737,0,5894,N,N,N
GNE,0,0,0,0,11728,0,7718,11637,9922,7003,4852,15166,11960,6002,13989,12252,0,0,0,0,9825,0,4459,0,5027,0,0,0,13299,12323,0,0,N,N,N
NOL8,0,0,0,0,12936,0,10019,11620,11155,13578,10689,15758,11937,12924,14526,10308,0,0,7169,0,7961,0,0,0,4015,0,0,0,12981,8217,0,10811,N,N,N
CDC14B,0,0,7083,0,55967,0,4234,11650,2625,682,464,8003,6329,4736,12378,11642,0,0,0,0,5354,1927,0,0,7182,0,0,0,18317,13456,0,11820,N,N,Y
MIR509-3,0,0,0,0,0,0,13398,10055,13574,0,0,0,0,0,0,924,0,0,0,0,0,0,0,0,0,825,738,0,0,0,0,0,N,N,N
NFU1,0,0,5710,0,86825,0,9217,11622,10283,13902,17144,12807,11630,16076,11491,4023,0,0,0,0,14398,0,7831,5028,0,0,0,0,1146,11200,0,0,N,N,N
ATP13A3,0,0,0,0,4524,0,13643,11656,7869,16133,6116,14232,15248,9404,13119,5590,0,0,3047,0,3563,0,0,0,4977,0,0,0,3946,6413,0,8469,N,N,N
NOL9,0,0,3368,0,27551,0,9306,3809,3496,14126,6125,8283,12394,11578,9564,4208,0,0,537,0,95,0,2884,2371,7351,0,0,0,7487,6042,0,11295,N,N,N
CYP4F24P,0,0,0,0,0,0,12644,4876,13030,0,0,0,0,0,0,3269,0,0,0,0,0,0,0,0,0,1732,1192,0,0,0,0,0,N,N,N
SPO11,0,0,6463,0,16328,0,2954,4868,2548,6678,3379,10902,7479,2961,12821,13772,0,0,0,0,5426,0,0,0,0,0,0,0,16315,13961,0,2927,N,N,Y
LCA5L,0,0,0,0,42847,0,6480,4873,10405,13459,16754,15472,15068,15686,14267,12607,0,0,499,0,385,0,3959,0,6733,0,0,0,7204,13779,0,3005,N,N,N
GGT1,0,0,6047,0,15248,0,5437,4874,1154,11541,1005,12279,6302,1227,8711,12217,0,0,0,0,3182,0,0,0,0,0,0,0,16788,11654,0,6954,N,N,N
PPP1R10,0,0,0,0,23673,0,6248,4871,6929,13122,9517,14609,12057,12128,13468,13220,0,0,0,0,12180,0,6469,0,0,0,0,0,15078,9883,0,11005,N,N,N
SLC39A4,0,0,0,0,44659,0,9524,4869,6883,14335,11279,15743,14479,12062,14512,13687,0,0,0,0,4454,0,0,0,7589,0,0,0,19521,12434,0,7736,N,N,N
DNASE1L1,0,0,0,0,14011,0,6975,4875,4392,12552,16691,15211,12503,15623,14032,4230,0,0,0,0,8536,0,0,0,0,0,0,0,1487,10223,0,6090,N,N,N
PDC,0,0,7719,0,86933,0,6304,4872,13029,13801,16608,11308,14972,15540,12807,13078,0,0,0,0,0,0,5571,4305,0,0,0,0,3577,14115,0,0,N,N,Y
TULP3,0,0,6951,0,25662,0,5142,2895,6910,10096,10722,3941,9263,6175,1454,10899,0,0,0,0,9598,0,3591,2928,0,0,0,0,14782,6616,0,0,N,N,N
SCTR,0,0,5995,0,1936,0,4269,4870,2831,11606,3298,5145,14552,7946,12792,13535,0,0,0,0,8444,0,0,0,0,0,0,0,15772,13514,0,8632,N,N,N
TMEM163,0,0,0,0,27695,0,3589,4867,6770,7666,8893,15274,8553,9875,14086,23135,0,0,0,0,6406,0,0,0,0,0,0,0,4948,11182,0,10283,N,N,N
FAM75D4,0,0,0,0,0,0,14215,13940,14227,0,0,0,0,0,0,5361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
RXFP4,0,0,3704,0,7381,0,7890,6304,3540,8788,5086,10403,7435,8104,9754,13511,0,0,6393,0,12050,0,0,0,0,0,0,0,19919,10547,0,9561,N,N,N
TMEM81,0,0,0,0,19466,0,12874,6303,12068,14941,14905,14129,13377,13000,11542,5716,0,0,4327,0,4189,0,0,0,0,0,0,0,13526,10041,0,10790,N,N,N
PGM1,0,0,5959,0,1437,0,3486,7644,5708,2536,6910,10520,6216,6425,12580,13111,0,0,4642,0,1436,0,0,0,428,0,0,0,17218,9827,0,789,N,N,N
FAM204A,0,0,0,0,0,0,11339,7651,10697,15441,16768,15523,15120,15700,14318,12066,0,0,0,0,1505,0,0,0,0,612,530,0,17293,11834,0,11418,N,N,N
TMEM225,0,0,0,0,51135,0,12607,4652,8398,11127,10379,11644,8911,7489,7074,6451,0,0,0,0,3335,0,0,0,7184,0,0,0,4959,10833,0,0,N,N,N
AMBRA1,0,0,7449,0,40946,0,9390,6086,4194,11900,5332,6380,6806,7864,9268,9339,0,0,0,0,1680,0,1226,959,7185,0,0,0,5949,7293,0,0,N,N,N
NANOG,0,0,9121,0,35609,0,13067,7647,874,16352,308,2982,15469,4416,89,12855,0,0,0,0,5666,1890,7863,5650,687,0,0,0,17513,13280,0,3485,N,N,N
SPPL2B,0,0,0,0,86999,0,7775,7638,13321,0,0,0,0,0,0,13775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
CCNE1,0,0,8025,0,9596,0,3265,7658,1465,7915,800,3486,2655,6320,1821,9569,0,0,6896,0,12151,0,4242,3272,4053,0,0,0,2053,6354,0,685,Y,N,Y
SH3BP1,0,0,4624,0,23231,0,7062,7042,9064,8722,12347,7523,9066,9261,9783,10629,0,0,1180,0,5541,0,3403,2931,7189,0,0,0,10973,9238,0,12396,N,N,N
VGF,0,0,6108,0,48811,0,12828,6018,9914,14893,12971,12515,13329,11473,10574,5588,0,0,2141,0,5640,0,0,0,0,0,0,0,19676,11340,0,4612,N,N,N
LHX3,0,0,7551,0,26848,0,4658,7649,4518,10887,10511,8446,11398,9601,12070,4067,0,0,0,0,5993,0,7351,5537,7195,0,0,0,19505,12244,0,5352,N,N,N
AMELY,0,0,6155,0,6183,0,6053,7663,6464,14006,6060,12380,15107,12071,12996,766,0,4575,0,0,9159,0,0,0,0,1037,1014,0,5060,8024,0,0,N,N,N
SCUBE2,0,0,5711,0,56654,0,2844,7640,9076,2568,16776,9868,8473,15708,7528,3837,0,0,0,0,0,0,0,0,0,0,0,0,1411,9309,0,12316,N,N,N
MAB21L3,0,0,0,0,0,0,13734,12140,11826,16339,12195,15621,15456,10726,14407,18294,0,0,0,0,1259,0,0,0,0,0,0,0,3494,13599,0,6539,N,N,N
MIIP,0,0,0,0,55944,0,12159,12136,11231,15917,7134,14620,15157,14996,13479,12751,0,0,839,0,4175,0,5812,0,7196,0,0,0,19204,12542,0,3129,N,N,N
IQGAP3,0,0,6404,0,6319,0,5516,12144,8231,2444,4940,4272,6445,8025,9699,7901,0,3103,5708,0,12495,0,3807,3363,4270,0,0,0,10649,3974,0,1673,N,N,N
ZBTB41,0,0,0,0,39877,0,13727,12120,11316,16262,9837,15108,15377,7853,13935,14259,0,0,7227,0,1159,0,0,0,7197,0,0,0,11650,10199,0,10752,N,N,Y
RNPEP,0,0,5712,0,13092,0,9240,12127,7612,9973,4876,9241,13662,8747,12339,10560,0,0,3537,0,1294,1958,7081,5890,6035,0,0,249,13729,6766,0,2509,N,N,N
PAFAH2,0,0,5713,0,56853,0,8546,12130,9317,10941,9563,14012,11568,12899,13107,13043,0,0,0,0,128,0,0,0,0,0,0,0,18872,12876,0,4560,N,N,N
KLHL17,0,0,0,0,2632,0,10017,10972,8782,10836,7632,14156,12271,8483,11565,12563,0,0,4733,0,4518,0,0,0,7253,0,0,0,19639,12039,0,1527,N,N,N
SFTPA2,0,0,4449,0,1284,0,12274,2455,816,14862,2422,5066,13298,8177,4639,2991,0,0,0,0,7872,0,0,0,0,0,0,0,2114,9787,0,0,N,N,N
MIRLET7A2,0,0,0,0,0,0,13731,12133,13827,0,0,0,0,0,0,3097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
API5,0,0,5714,0,44762,0,10758,9192,7693,13604,16088,8444,11856,13478,10396,9357,0,0,8277,0,6857,0,0,0,7200,0,0,0,11684,8106,0,2426,N,N,N
F7,0,0,7401,0,58218,0,2412,7709,1921,2609,935,8124,5388,4562,7784,6728,0,0,0,0,14023,0,2973,2689,0,0,0,0,7393,8635,0,0,N,N,Y
MRPS31,0,0,8434,0,40397,0,11609,12132,10704,15431,8504,10545,14575,12669,11827,10246,0,0,2920,0,4728,0,5734,4405,6718,0,0,0,11885,10733,0,5082,N,N,N
LPAR6,0,0,8849,0,87118,0,6596,12141,7772,5169,6800,3760,7937,10035,7433,12650,0,0,0,0,14404,1260,0,0,0,1068,1026,0,1459,13246,0,0,N,N,N
