genenames,CHASM,DawnRank,EntroRank,Intdriver,MA,MCGfinder,MaxMIF_HumanNet,MaxMIF_Influencegraph,MaxMIF_STRINGv10,Muf_max_HumanNet,Muf_max_STRINGv10,Muf_max_influencegraph,Muf_sum_HumanNet,Muf_sum_STRINGv10,Muf_sum_influencegraph,Music,NMTF,OncodriveClust,OncodriveFM,RME,SIFT,Subdyquency,Unicovex_PPR,Unicovex_influencegraph,activedriver,dendrix_frequency,dendrix_weight,diffusion,dndscv,dotsfinder,drivernet,polyphen-2,ncg_6,cgc,ccgs
SEC16A,0,0,1084,0,3352,0,2178,810,3654,3087,11838,3247,2241,3273,2041,6943,0,603,2942,0,699,0,0,0,44,0,0,0,8006,771,0,7148,N,N,N
MAN1B1,0,0,0,0,25267,0,275,2451,6511,1207,8958,11156,6968,5997,6705,8198,0,0,459,0,1888,0,2443,0,0,0,0,0,750,4437,0,2554,N,N,N
MRPL41,0,0,805,0,3874,0,6658,5675,481,4666,14774,7224,7486,8999,5485,698,0,1684,3190,0,8609,1140,0,0,0,0,0,0,642,3831,55,4735,N,N,N
WDR85,0,0,0,0,35208,0,13518,13518,13518,0,12244,15171,0,15506,15379,23810,0,0,0,0,0,0,0,0,0,0,0,0,0,14341,0,0,N,N,N
TRPM6,0,0,0,0,3322,412,1667,90,1150,1055,4894,4335,544,377,840,902,150,3256,0,0,0,0,0,0,2606,0,0,0,12302,280,0,4843,N,N,Y
MUM1L1,0,0,0,0,31649,0,9997,6479,9375,12098,11509,13218,11098,11159,9827,1302,0,4022,0,0,0,0,0,0,0,0,0,0,5649,6097,0,0,N,N,N
ODZ1,0,0,0,0,674,103,12794,11519,12916,0,0,0,0,0,0,533,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
FAM47A,0,0,0,0,5750,0,11128,271,4486,2218,6170,5403,1173,892,1170,202,0,1135,1195,0,744,0,0,0,1569,0,0,0,8223,334,0,4816,N,N,N
SRPX,0,0,6176,0,6577,0,2343,5879,10592,1851,11919,5377,1408,8383,7981,4217,0,0,5988,0,8904,0,0,0,0,0,0,0,13923,7205,0,10029,N,N,Y
FAF1,0,0,6837,0,35211,0,4741,9641,12699,3448,16671,1670,5924,14996,10487,3271,0,0,0,0,0,1893,6587,5188,0,0,0,0,1048,11355,0,0,N,N,Y
PPAP2B,0,0,0,0,35212,0,13520,13520,13520,15031,8671,3097,13116,11117,10938,3293,0,0,0,0,0,0,0,0,0,0,0,0,1173,10015,0,0,N,N,N
OR5P2,0,0,2379,0,19273,0,11725,4191,2930,11130,6691,7518,8870,3114,6365,2764,0,0,3364,0,8454,1624,0,0,0,0,0,0,3059,5488,0,3714,N,N,N
RASGRP1,0,0,919,0,6369,0,1919,1516,2248,3393,3265,1777,3000,2246,1324,1181,0,1876,5454,0,8010,409,0,0,282,0,0,0,307,2126,0,7224,N,N,N
ACSF2,0,0,0,0,31623,0,7700,8933,8334,7096,8113,12506,5182,7489,9287,3933,0,0,1614,0,12671,0,3586,0,6780,0,0,0,321,5393,0,9727,N,N,N
UGT1A1,0,0,2816,0,35216,0,2742,4148,2089,3791,1978,7846,6622,4478,5401,3443,0,0,5170,0,1903,0,0,0,0,0,0,0,2366,0,0,473,N,N,N
SLC39A7,0,0,0,0,10796,0,2233,4964,9290,1885,11118,10982,4486,4340,6606,3142,0,0,2983,0,13190,0,0,0,7024,0,0,0,549,4294,0,5396,N,N,N
GPR115,0,0,0,0,20796,0,13293,13212,13293,0,14141,0,0,15726,0,5684,0,0,0,0,0,0,0,0,0,1121,1713,0,3419,4737,0,0,N,N,N
KLHL31,0,0,0,0,13890,0,6063,2420,8066,8003,10540,11630,7818,7028,6976,794,0,2709,3198,0,12358,0,0,0,0,0,0,0,805,1673,0,4706,N,N,N
GPR61,0,0,0,0,35224,0,12227,7910,12518,13358,13493,12646,11449,9390,9385,16135,0,0,0,0,0,0,0,0,0,0,0,0,5502,13630,0,0,N,N,N
LRIF1,0,0,1563,0,0,0,1244,306,2321,1987,6192,3407,2027,2289,1767,947,0,1090,0,0,11453,0,467,392,1287,0,0,0,1870,626,0,1042,N,N,N
RPRD2,0,0,645,0,14808,0,3896,2845,5144,5657,13822,5223,4207,6499,3423,7859,0,2786,199,0,600,318,1523,1215,441,0,0,812,4301,3146,0,10532,N,N,N
TMOD4,0,0,0,0,30932,0,9998,10517,5652,14795,2263,14980,13938,9352,13364,23105,0,0,0,0,722,0,0,0,0,0,0,0,7520,14460,0,0,N,N,N
ASH1L,0,0,4001,0,4998,0,2086,1043,2618,4339,5249,3984,2701,703,4351,4594,0,896,0,0,4535,0,1417,1486,1288,0,0,0,3503,1262,0,0,N,N,N
GON4L,0,0,3287,0,12739,0,4938,3121,4979,4249,12724,5923,4622,4521,3562,7750,0,4892,0,0,327,0,0,0,1289,0,0,0,983,2102,0,0,N,N,N
HAPLN2,0,0,0,0,14682,0,10407,10531,11128,14218,14163,14886,14313,10438,13275,11094,0,0,0,0,11504,0,0,0,0,0,0,0,17088,8768,0,8995,N,N,N
POU2F1,0,0,7662,0,18840,0,1576,3835,2648,3470,3104,2201,2286,5424,570,9365,0,0,7451,0,9466,1855,4486,3058,1290,0,0,575,15395,7512,0,8828,N,N,N
ZNF648,0,0,0,0,28928,0,12016,6472,7714,13500,12031,12349,11593,6053,9162,1753,0,4097,1739,0,12348,0,0,0,6333,0,0,0,3900,7625,0,3699,N,N,N
CACNA1S,302,0,159,0,18,137,428,329,835,690,2689,1710,372,198,498,709,0,2851,6189,0,12100,209,166,140,820,0,0,926,1237,348,100,8634,N,N,N
LMOD1,0,0,1865,0,33642,0,5199,6009,5073,5517,3959,2863,6253,3740,5428,2233,0,0,1170,0,727,0,0,0,5439,0,0,0,2674,7455,0,2258,N,N,N
USH2A,0,0,0,0,281,13,331,39,456,346,1479,1286,47,19,94,49,9,3073,0,20,0,0,0,0,1072,0,0,0,1260,15,0,210,Y,N,Y
ESRRG,0,0,1081,129,4490,428,3429,3769,4557,2396,3399,3934,2039,1291,1860,4118,0,4679,298,0,745,538,535,433,5846,1557,1260,946,11470,2884,0,10434,N,N,Y
USP48,0,0,4002,0,8654,0,8405,5532,5239,11333,5278,13204,9248,7235,9818,12878,0,0,3706,0,715,0,0,0,7036,0,0,0,11640,12144,0,9406,N,N,N
URB2,0,0,0,0,10131,0,9520,1580,3314,4859,6234,8410,3185,2697,2851,12861,0,0,3084,0,652,0,0,0,4345,0,0,0,7443,5890,0,8636,N,N,Y
EXO1,0,0,717,0,6368,0,3260,3133,1179,4501,1413,88,2800,2300,2043,8092,0,0,4191,0,7840,0,1564,1230,1291,0,0,0,8921,5108,0,5803,N,N,Y
CEP170,0,0,0,0,9586,259,3264,1432,2345,12791,8907,0,7377,10197,0,1357,0,3037,7813,0,8243,0,261,0,1154,0,0,0,3217,425,0,1039,N,N,Y
OR6F1,0,0,1962,0,1732,0,8737,5968,3705,6396,6306,6657,3927,2556,4689,308,0,3518,4209,0,9297,1478,0,0,0,0,0,0,4186,2175,0,4936,N,N,N
OR2M4,0,0,1963,0,1547,0,6295,2729,2317,6681,6318,6961,5300,2327,4710,964,0,2473,4443,0,5735,1171,0,0,0,0,0,0,6972,3425,0,5992,N,N,N
FABP3,0,0,4003,0,6016,0,8847,10535,4646,11503,16914,6519,11344,15239,11028,10829,0,0,0,0,9211,2003,6583,5198,1292,0,0,168,9816,10677,0,8316,N,N,Y
RRAGC,0,0,2911,0,31022,0,4061,4888,4715,8576,3803,4729,9240,7323,2334,4955,0,0,3700,0,10141,883,4097,3248,1293,0,0,0,3352,6052,0,4200,N,N,N
TMEM53,0,0,0,0,35221,0,10095,9240,10582,11835,12344,12444,11297,9188,9239,12703,0,0,0,0,7580,0,0,0,0,0,0,0,966,9710,0,0,N,N,N
NASP,0,0,3066,0,23944,0,6989,6571,5848,7827,6397,10408,1391,4326,6458,9222,0,0,0,0,0,0,1933,1659,2846,0,0,0,6870,7487,0,9223,N,N,N
RERE,0,0,1789,0,9383,577,819,1606,2460,1363,2760,3271,700,635,1599,6034,0,1356,7025,0,8665,0,486,348,1294,0,0,0,1157,1268,0,8008,N,N,N
TGFBR3,0,0,2153,0,11548,0,3028,4259,3734,3708,4202,4679,3519,4963,4501,9645,0,0,6930,0,7418,1652,2689,2080,6125,0,0,0,3833,4064,0,8867,N,N,Y
C10orf137,0,0,0,0,17872,451,13162,13081,13162,0,0,0,0,0,0,7384,0,0,0,0,0,0,560,0,0,0,0,0,0,1511,0,0,N,N,Y
GPR123,0,0,0,0,5633,0,13315,13234,13315,0,7477,0,0,9171,0,1414,0,0,0,0,0,0,0,0,1295,0,0,0,12231,2400,0,0,N,N,Y
ECHS1,0,0,3793,0,3139,0,6106,7735,6724,9295,7049,11651,5454,6692,8220,2919,0,0,5456,0,12003,0,3014,2994,1296,0,0,0,4776,8072,0,523,N,N,N
NCOA4,0,0,4004,0,12753,0,8484,10525,12816,11517,13281,6561,7451,14335,11142,11652,0,0,0,0,0,1817,4940,4802,1297,0,0,119,12010,10054,0,0,N,N,Y
PCDH15,0,0,26,91,1056,0,2495,41,457,456,1876,515,80,29,82,81,48,310,7063,28,613,19,0,0,1047,0,0,14,2859,29,5,8979,Y,N,Y
ADAMTS14,0,0,7638,0,5960,0,5649,3677,6696,6172,9518,1392,4546,3956,2142,6654,0,660,0,0,11146,1259,0,0,0,0,0,841,9908,2140,0,0,N,N,N
MICU1,0,0,3828,0,0,0,10167,5003,5218,9796,3965,9324,7044,6211,5028,5354,0,0,0,0,12032,0,0,0,0,0,0,0,14561,7733,0,1702,N,N,N
HTR7,0,0,794,0,23608,0,6798,3271,2459,6901,3033,2022,4783,916,2403,5759,0,0,5723,0,651,600,0,0,0,0,0,862,414,2961,0,8842,N,N,N
ZNF259,0,0,0,0,2196,0,13437,13437,13437,8587,0,4874,13237,0,14806,9797,0,0,0,0,0,0,3659,0,453,0,0,0,8270,6855,0,0,N,N,N
PRMT3,0,0,3517,0,17275,0,6470,6170,4630,7416,3002,10381,7310,3657,6211,2134,0,2893,6014,0,6863,0,0,0,1298,0,0,0,7347,5012,0,6493,N,N,N
NUP160,0,0,73,0,6019,0,780,2319,1956,2340,5631,1729,1531,1758,1266,8251,0,949,7105,0,8795,280,679,633,1299,0,0,739,7022,1603,0,812,N,N,N
OR5L2,0,0,1441,0,1587,0,11275,1063,1594,4161,5482,4876,2569,1025,2118,138,0,1480,3505,0,733,547,0,0,0,0,0,0,1568,657,0,10103,Y,N,Y
CYBASC3,0,0,0,0,2206,0,13568,13568,13568,16287,14426,0,15382,16381,0,8800,0,0,0,0,0,0,6380,0,0,0,0,0,0,7882,0,0,N,N,N
UBXN1,0,0,2753,0,26550,0,5788,7631,5193,5189,6421,4511,5151,5808,6237,12836,0,0,0,0,741,0,2519,2111,2649,1655,1615,0,4313,6658,0,0,N,N,N
ZBTB3,0,0,3518,0,22321,0,1346,5250,7017,807,11066,10595,6975,4266,6515,9768,0,0,4801,0,749,0,2873,1773,4629,0,0,0,3693,5250,0,9002,N,N,N
MALAT1,0,0,0,0,0,0,10997,98,11738,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
CCND1,0,0,367,0,22996,0,152,5096,287,167,127,135,1647,285,678,2864,0,0,3732,0,686,106,2106,1701,337,0,0,236,1926,11686,76,6383,Y,N,Y
OR5P3,0,0,7360,0,23358,0,12639,10522,6338,15550,7750,9007,14409,6138,11762,5637,0,0,5895,0,8109,2076,0,0,0,0,0,0,19366,5487,0,10227,N,N,N
FAT3,0,0,35,90,141,0,10714,33,11720,0,0,0,0,0,0,247,12,131,0,8,0,21,0,0,1300,0,0,13,6608,42,15,0,N,N,Y
TAS2R19,0,0,2283,107,2816,0,11609,3439,10347,11012,12963,8224,8748,8063,6436,996,0,996,7030,0,10342,0,0,0,1301,0,0,0,4438,3663,0,8856,N,N,N
RBM19,0,0,4005,0,560,0,2377,6682,5207,3951,6826,10954,5445,3743,6589,12121,0,3947,6197,0,11121,0,2700,2033,1302,0,0,0,8891,8419,0,2138,N,N,Y
DNAH10,0,0,0,0,199,0,499,257,11761,629,3933,3725,480,170,610,7255,0,3404,122,0,6489,0,0,0,1303,0,0,0,19870,195,0,10602,N,N,N
ABCC9,0,0,2261,193,1122,114,2003,1290,1479,1338,1854,3973,712,316,864,666,0,3394,0,0,7441,146,157,127,0,0,0,1016,1017,238,0,0,N,N,N
FGD4,0,0,1866,0,11698,0,10753,8239,5017,10183,5341,4791,8490,3958,6025,8936,0,0,2667,0,5831,1536,2506,2090,1304,0,0,156,13154,8291,0,3976,N,N,N
ABCD2,0,0,2535,0,13818,0,2048,1644,4855,2129,11844,5589,1784,3278,1898,1451,0,166,6065,0,12384,722,741,615,4573,0,0,0,2000,1331,0,6265,N,N,N
ADAMTS20,0,0,3241,0,1977,0,1056,314,3493,977,5173,2019,561,308,698,269,107,3439,0,0,9932,0,0,0,0,0,0,0,19695,170,0,0,N,N,Y
SLC11A2,0,0,3593,0,21238,0,3398,3717,1904,3955,1920,8190,2478,2106,4778,9515,0,4181,0,0,698,0,1750,1478,0,0,0,0,15238,6928,0,0,N,N,N
NCKAP1L,0,0,613,0,8471,538,761,958,1901,1503,6179,2959,733,1169,1482,6902,0,1138,2277,0,755,665,0,0,2795,0,0,0,9674,1799,0,688,N,N,N
SMARCC2,0,0,946,0,4008,0,589,2083,1582,1569,13684,1951,1480,6362,2995,7594,0,1822,3543,0,714,0,1852,1019,794,0,0,0,5228,1787,0,8506,N,N,Y
MDM2,0,0,8464,0,12891,0,215,10527,12818,41,83,253,2750,3333,174,11493,0,0,0,0,0,134,6821,4672,1305,0,0,229,9404,6178,0,0,N,N,Y
NDUFA12,0,0,6643,0,15100,0,6455,10524,8756,8386,9437,10473,10066,12281,8538,5012,0,0,0,0,11035,2205,4985,4778,0,0,0,0,9712,9504,0,7817,N,N,N
VEZT,0,0,3666,0,11461,613,4304,1483,2562,2553,4348,4530,2399,1485,2134,7443,0,81,0,0,0,0,0,0,0,0,0,0,3819,1452,0,9008,N,N,N
MYO16,0,0,1336,56,709,58,1159,139,1532,551,3936,1785,194,84,320,412,142,707,683,0,5064,67,39,32,0,0,0,0,9998,129,0,4754,N,N,N
CUL4A,0,0,540,0,2080,0,3283,7918,882,2885,14548,2068,5658,8773,4104,10596,0,0,5217,0,11213,1415,2131,2290,1306,1363,1024,308,15892,8312,0,7745,N,N,Y
GAS6,0,0,5934,0,24154,0,4343,10532,7102,1102,3535,8753,598,12749,7555,10964,0,0,0,0,0,0,5861,5065,1307,0,0,0,19019,9828,0,0,N,N,Y
C1QTNF9B,0,0,0,0,504,0,8911,6104,11100,11920,14303,12581,10811,11109,9342,10212,0,0,3908,0,7350,0,0,0,0,0,0,0,11132,8027,0,7900,N,N,N
FLT3,0,0,2868,0,19302,0,2728,4895,701,2824,820,779,4525,839,4253,8940,0,0,0,0,0,1008,1652,1203,5523,0,0,463,9991,3319,0,572,Y,N,Y
PAN3,0,0,3694,0,35242,0,417,4363,4329,344,15650,4050,5703,11760,5283,19897,0,0,0,0,753,0,0,0,0,0,0,0,2680,14298,0,0,N,N,Y
RCBTB2,0,0,0,0,184,0,4384,3354,4690,7250,10016,11054,7596,6051,6642,4168,0,338,7111,0,11900,0,2691,0,0,0,0,0,5330,4975,0,251,N,N,N
PIBF1,0,0,0,0,11619,0,8096,2350,5849,6528,8775,10461,2434,4765,5053,7829,0,2489,6778,0,11569,0,1372,0,1308,0,0,0,1785,1869,0,8510,N,N,N
RBM26,0,0,2811,0,3587,357,4274,848,3004,1691,5375,5053,623,632,1162,1299,0,1151,0,0,10611,0,198,162,1309,0,0,0,802,542,0,0,N,N,N
SLITRK5,0,201,0,0,8560,0,4346,131,3322,827,4641,3445,343,197,522,382,0,1846,3696,0,665,0,0,0,1599,0,0,0,297,211,0,8806,N,N,Y
FARP1,0,0,3434,0,8874,0,4901,1760,4602,4930,7648,7747,4281,3115,3612,7505,0,1270,0,0,0,0,0,0,6536,0,0,0,15018,1810,0,10853,N,N,N
BRF1,0,0,1481,0,7660,0,218,7506,12474,128,14677,3675,3175,8902,4392,8593,0,0,0,0,0,0,2292,1575,962,629,771,0,5723,3673,0,9497,N,N,Y
CBLN3,0,0,0,0,0,0,7963,10538,8831,11322,13965,15070,12814,13485,13442,5047,0,0,0,0,0,0,0,0,0,700,1305,0,13550,0,0,0,N,N,N
WDR89,0,0,0,0,10345,0,9362,10514,10698,13127,16871,15058,11838,15196,13430,12921,0,0,0,0,10969,0,5483,0,1310,0,0,0,19132,12612,0,1584,N,N,N
ADAM21P1,0,0,0,0,0,0,12642,10540,12821,0,0,0,0,0,0,9875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
TMEM63C,0,0,0,0,15549,0,11446,2314,6249,8730,5639,10002,6443,3629,4878,7896,0,1982,1668,0,4603,0,0,0,0,0,0,0,5881,2763,0,3179,N,N,N
SNW1,0,0,6131,0,5184,0,1788,9739,2154,602,1706,861,3605,1872,1093,12465,0,0,5729,0,9542,221,3118,3141,1311,0,0,0,11353,7830,0,8871,N,N,Y
GABRG3,0,0,7902,0,11430,0,1772,6950,5985,3102,9754,5485,10394,7096,3353,4240,0,0,7777,0,10711,0,0,0,1312,0,0,0,7058,7256,0,1698,N,N,N
GLDN,0,0,0,0,5061,0,9005,6430,6318,11683,9443,12531,9356,8047,9307,10998,0,0,2714,0,670,0,0,0,4191,0,0,0,15010,9592,0,7569,N,N,N
GCOM1,0,0,0,0,26652,0,10139,7952,10456,9439,14702,11541,7977,8927,6922,8123,0,0,0,0,12373,0,2457,0,0,0,0,0,3209,0,0,0,N,N,Y
ADAMTSL3,0,0,0,0,699,0,4499,2448,7310,2910,5729,8073,2305,2040,2796,7378,0,1254,3985,0,669,0,762,0,4713,0,0,0,19957,911,0,760,N,N,Y
LITAF,0,0,5676,0,14323,0,6635,7940,722,7292,513,153,3677,6277,5439,5660,0,2747,7200,0,6898,0,2203,1876,1313,0,0,0,1227,2833,0,1691,N,N,Y
DNAH3,499,0,832,0,185,49,463,97,314,618,1917,1830,263,115,421,7242,0,1969,133,0,12357,47,0,0,2329,0,0,1014,8454,159,0,1450,N,N,N
CENPT,0,0,445,0,10631,0,7066,2632,11990,7220,13668,3454,5940,6346,2984,8033,0,2087,0,0,0,540,1743,1378,1221,0,0,538,8737,5229,0,6822,N,N,N
TERF2,0,0,7325,0,31652,0,2312,5963,482,0,0,0,0,0,0,4494,0,0,4258,0,5847,969,3010,3210,1314,0,0,0,2463,5608,0,7510,N,N,Y
ZNF19,0,0,0,0,9348,0,5345,9239,9145,6103,12034,12472,10402,7387,9259,13003,0,0,3694,0,9008,0,0,0,0,0,0,0,19027,12914,0,4438,N,N,N
ATP2C2,0,0,0,0,3055,0,2051,1221,3954,2504,5193,8457,895,487,2860,1560,0,3185,2358,0,6019,0,0,0,1315,0,0,0,2762,1537,0,9119,N,N,N
MYH13,654,0,776,0,454,325,62,154,990,244,2104,2287,222,134,579,829,182,1934,23,0,7137,120,86,76,1316,0,0,830,3043,177,0,10828,N,N,N
TTC19,0,0,0,0,23981,0,6008,6473,7394,0,0,0,0,0,0,7098,0,0,0,0,0,0,3969,0,0,0,0,0,4619,11012,0,5498,N,N,N
TSR1,0,0,607,0,17554,0,1331,4837,4306,1616,6452,3603,2464,2687,3108,9688,0,0,6798,0,9276,510,0,0,1317,0,0,817,14547,6858,0,7310,N,N,N
SYNRG,0,0,3058,0,13293,0,2423,3970,12125,3171,8648,7409,5069,4703,4286,4226,0,0,0,0,0,0,1689,1412,2875,810,713,0,3770,4646,0,3679,N,N,N
RAPGEFL1,0,0,0,0,10916,0,5020,7902,8682,3652,14543,11555,6154,8768,6932,6973,0,0,0,0,694,0,0,0,0,0,0,0,10128,5828,0,0,N,N,N
KRTAP4-5,0,0,0,0,1279,0,7843,6839,7278,11649,10706,12142,9973,8480,9011,219,0,18,3459,0,12053,0,0,0,0,0,0,0,2033,5140,0,4424,N,N,N
LUC7L3,0,0,2024,0,4024,0,998,4418,6770,3431,9429,3186,4888,5725,5231,2659,0,1426,5054,0,7372,0,2463,1838,1318,0,0,0,967,3020,0,6190,N,N,N
RNF213,0,0,57,93,5522,77,4118,205,1161,728,2030,3039,241,126,380,559,0,2325,0,0,0,45,49,34,4196,0,0,1041,7964,81,0,0,N,N,Y
GLP2R,0,0,3188,0,6694,0,8289,8001,5755,6313,14728,7720,8179,8953,6443,5007,0,2645,0,0,0,0,0,0,0,0,0,0,11432,4402,0,274,N,N,N
ANKRD30B,364,0,0,0,8685,0,1109,1082,6446,2442,7535,8355,2681,1873,2837,250,0,737,0,0,12371,0,0,0,0,0,0,0,5238,520,0,0,N,N,N
ASXL3,0,0,0,0,10139,0,11100,193,3582,672,4786,2403,210,110,288,56,165,2554,6458,0,5806,0,0,0,1319,0,0,0,267,60,0,10164,N,N,N
SERPINB4,0,0,4006,0,1156,0,5873,3104,2173,10447,2390,10896,10290,6941,8576,5435,0,0,0,0,11033,0,0,0,1320,0,0,0,12500,6010,0,0,N,N,N
ZNF493,0,0,0,0,2898,0,981,624,3583,1247,6559,6944,1746,1157,1729,2505,0,1146,0,0,10799,0,0,0,1112,0,0,0,7779,1801,0,0,N,N,N
ZNF181,0,0,0,0,24602,0,12049,6697,7798,13555,15668,12850,11648,11778,9547,6929,0,2130,274,0,144,0,0,0,1321,0,0,0,11733,4325,0,10496,N,N,N
RYR1,0,0,1408,167,2409,107,41,92,178,325,1059,472,278,86,250,5185,30,3415,1266,0,706,96,71,51,1623,0,0,0,4715,128,0,470,N,N,Y
PSG3,0,0,0,0,35256,0,5911,9009,9268,7170,13030,12126,10410,10713,8998,3586,0,0,0,0,737,0,4306,0,0,626,547,0,1084,9944,0,0,N,N,N
CPT1C,343,0,913,0,7435,0,5607,840,1938,2709,5030,1537,1935,831,806,4145,0,1578,2167,0,661,0,0,0,0,0,0,0,7322,2002,0,9898,N,N,N
ZNF417,0,0,6204,0,34238,0,9662,7439,8194,12008,15679,7628,7921,11789,5270,13036,0,0,522,0,680,0,3553,2990,0,0,0,0,13539,9419,0,10667,N,N,N
CYP4F43P,0,0,0,0,0,0,13257,13176,13257,0,0,0,0,0,0,1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
ZEB2,0,0,1653,0,7393,0,2490,2012,11930,1240,10910,4383,1465,2390,2078,2205,0,678,7681,0,8886,0,578,458,1322,0,0,0,1386,589,0,7828,Y,N,Y
RIF1,0,0,438,0,8274,358,4087,807,11810,2255,10071,1538,1302,1731,1113,7359,0,1107,5518,0,6954,210,383,310,481,0,0,981,17809,523,0,6738,N,N,N
XIRP2,0,0,0,0,5334,70,10717,34,11721,597,4946,1903,146,89,228,97,10,2584,6403,0,11780,0,0,0,1323,0,0,0,6553,33,0,15,Y,N,Y
TTN,0,0,14,2,107,2,3,2,10,2,6,469,2,2,4,1,2,139,14,22,526,2,2,2,1,0,0,0,700,2,0,4882,N,N,Y
SLC19A3,0,0,0,0,2813,0,1816,3433,483,4899,777,10748,6027,4437,5171,730,0,1659,2689,0,5734,0,1806,0,0,0,0,0,1046,1004,0,8993,N,N,N
MIR1301,0,0,0,0,0,0,12640,10526,12817,0,0,0,0,0,0,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
OXER1,0,262,2829,0,26291,0,10990,4364,3074,13041,6760,9336,8767,8257,8816,5820,0,0,2318,0,695,0,0,0,6423,0,0,0,19931,10341,0,6058,N,N,N
NAT8,0,0,3573,0,6402,0,6845,5734,9014,7104,9667,9993,7419,5109,6306,1272,0,0,7934,0,11577,0,1936,1710,0,1600,612,0,1847,6089,0,2020,N,N,N
ARID5A,0,0,6779,0,35260,0,3061,5826,8313,4089,11424,7383,6669,6816,8335,3459,0,0,0,0,0,0,3436,2785,0,0,0,0,1328,12599,0,0,N,N,N
NAA20,0,0,3729,0,1853,0,3210,6720,6837,4217,8945,6762,7811,8330,1647,11630,0,0,2964,0,729,0,0,0,0,0,0,0,12335,12514,0,8455,N,N,N
FASTKD5,348,0,5910,0,34877,0,12518,9740,9740,13395,10427,9404,11486,8392,8081,15646,0,0,1257,0,693,0,3261,2372,0,0,0,0,16270,11791,0,3355,N,N,Y
EMILIN3,0,0,0,0,35263,0,6702,10536,11598,9798,15129,14458,10845,14094,12879,15324,0,0,0,0,653,0,0,0,0,0,0,0,5236,13891,0,0,N,N,N
CLDN17,0,0,6904,0,35264,0,10946,5408,6979,13073,11624,7947,11364,7181,7940,14586,0,0,0,0,664,0,0,0,0,0,0,0,4436,14395,0,0,N,N,N
UMODL1,0,0,0,0,29965,0,898,1035,7938,826,9312,7805,460,2121,2229,4569,0,4768,0,0,710,0,0,0,0,0,0,0,896,4000,0,0,N,N,N
GCAT,0,0,4007,0,500,0,3226,4456,3523,3731,2824,11385,3689,4439,6829,6945,0,0,4344,0,10101,0,0,0,0,0,0,0,4221,6249,0,214,N,N,N
TNRC6B,0,0,6439,0,18312,0,3076,1224,83,3041,329,3460,3859,2257,2341,7899,0,2051,2957,0,681,0,1056,699,1733,0,0,0,11904,3379,0,6217,N,N,N
EP300,0,0,3,0,1250,62,6,64,6,16,4,7,41,35,2,118,0,106,18,0,4391,14,47,36,1324,0,0,3,35,38,1,3598,Y,N,Y
C3orf15,0,0,0,0,5493,0,13198,13117,13198,0,0,0,0,0,0,8006,0,0,0,0,0,0,0,0,0,0,0,0,0,9147,0,0,N,N,N
HGD,0,0,0,0,2121,0,5490,8739,4981,9653,4394,12642,7725,8610,9381,11116,0,0,1325,0,709,0,0,0,2906,0,0,0,16573,11748,0,4900,N,N,N
ATR,0,0,64,0,563,134,8,254,15,11,7,12,370,214,466,951,0,1050,146,0,5208,160,181,141,1325,0,0,996,116,99,98,2624,Y,N,Y
SI,0,0,0,0,530,16,335,25,783,345,1557,1284,50,23,93,11,29,137,2252,37,12381,0,0,0,1410,0,0,0,172,17,0,407,Y,N,Y
RTP2,0,0,5596,0,7056,0,12638,10519,10249,15906,12150,4398,14768,12718,27,5145,0,4003,0,0,10712,2189,6125,4211,0,1509,1135,0,17612,11732,0,1033,N,N,N
XXYLT1,0,0,0,0,0,0,10845,4035,6799,10418,6835,11005,8499,7903,6615,9761,0,0,0,0,5713,0,0,0,0,0,0,0,4280,7504,0,4489,N,N,N
FBXL2,0,0,4008,0,35267,0,5793,10533,9832,4480,16267,8390,5816,14592,11863,15658,0,0,0,0,701,0,6683,5294,0,0,0,0,6715,13387,0,0,N,N,N
LARS2,0,0,0,0,3726,0,7937,10528,9444,11752,10099,14384,9069,8513,12810,11369,0,0,0,0,10890,0,0,0,1326,0,0,0,16755,11193,0,7483,N,N,N
GPR15,0,0,5574,151,33821,0,3415,3923,8829,9475,12844,8483,10451,9837,8797,11053,0,3837,3513,0,5807,0,0,0,1327,0,0,0,19892,11499,0,5899,N,N,N
WDR1,0,0,5640,0,35271,0,5066,10515,1739,8164,770,11720,6931,9491,11564,23793,0,0,0,0,705,0,5498,3855,0,0,0,0,5960,13322,0,0,N,N,N
EGF,0,0,67,0,13380,0,35,387,382,176,4877,670,978,1253,503,7716,0,2950,3401,0,12369,460,524,347,3553,592,1492,195,4341,1310,177,5380,N,N,Y
ASIC5,0,0,2886,0,0,0,11790,4630,3536,8799,2735,8933,6515,4365,4300,886,0,0,0,0,313,0,0,0,0,0,0,0,3377,3144,0,5053,N,N,N
BST1,0,0,5637,0,8905,0,5518,6875,8027,10411,7030,9296,9219,9823,8049,1879,0,0,376,0,20,0,0,0,0,0,0,0,8486,7706,0,3646,N,N,N
